evaluation,metric_type,comparison,level,reference,predicted,n_cases,confusion_type
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-00,03-04-99,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,00-02-00,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,03-01-04,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-02,01-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-04,01-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,00-02-00,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,03-07-01,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-00,01-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-03,01-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-00-00,03-04-99,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,00-02-00,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-01-01,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-01-04,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-03-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,03-01-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,03-01-03,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,01-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,03-06-99,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-03-00,03-04-02,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,05-06-00,00-02-00,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,05-06-00,01-01-04,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,05-06-00,05-05-00,2,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,01-05-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,03-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,01-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,01-01-05,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-06-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,03-04-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-01,01-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-02,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-02,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,01-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,01-04-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-05-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,02-03-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,02-05-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-00-00,03-05-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-00,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-01,03-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-03-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-01-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,03-03-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,04-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-01,03-03-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-02,01-04-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-03,00-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-03,01-01-05,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-00,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-00,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-01,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-05-00,03-05-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-05-01,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,03-06-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-02,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-04,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-04,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-02-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-03-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-06-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-00-00,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-00-00,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-01-00,03-05-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-02-00,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-05-00,01-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-08-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-03-00,05-00-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-05-00,05-00-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-00-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-00-00,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-00-00,03-03-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-00-00,03-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-00-00,04-00-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-00,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-00,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-00,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,01-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,03-03-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-01,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-02,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-02,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-04,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-04,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-04,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-04,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-05,01-05-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-05,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-05,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-01-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,01-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,03-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,04-06-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-01-06,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-03-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-03-00,03-03-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-03-00,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-00,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,01-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,01-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,03-02-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,03-03-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-01,03-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-02,01-01-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-03,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-03,01-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-03,01-04-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-04-03,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,01-05-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,02-03-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,02-03-00,02-00-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,02-05-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,02-05-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-00-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-00,03-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-00,04-00-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-01,03-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-02-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-06-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-02,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-03,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-03,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-03,03-01-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,01-01-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,01-01-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,01-05-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,03-08-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-01-04,03-09-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,03-03-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,03-06-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,04-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-00,BLANK,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-01,03-03-99,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-02,01-01-06,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-02,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-03,00-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-03-03,01-01-05,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-04-00,03-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-04-00,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-04-01,03-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-05-00,03-04-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-05-01,03-01-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,03-02-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-00,03-06-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-02,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-03,03-03-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-04,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-06-04,03-06-07,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-07-01,03-03-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-00,03-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-00,03-02-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-00,03-06-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-01,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-01,01-01-04,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,03-08-01,01-04-02,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-00-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-00-00,04-99-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-01-00,03-01-03,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-02-00,03-07-01,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-03-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-05-00,00-02-00,1,
Evaluation 4: EXP2 vs EXP4 vs PHY,direct,EXP4_direct vs PHY_direct,full,04-05-00,01-01-02,1,
