evaluation,experiment,comparison,level,error_type,code,n_cases
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-02,91
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-04,82
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-99,78
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-99-00,75
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-05-01,69
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-02,67
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-05-00,52
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-07-99,49
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-99,47
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-04,45
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-03,44
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-06-00,42
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-01,40
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-08-00,39
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-09-00,35
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-01,31
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-04-00,31
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-00-00,28
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-00,27
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-99-00,26
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-00,25
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-08-99,24
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-00,23
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-03-00,23
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-04-00,22
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-03,21
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-03,20
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-07-00,19
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-03-00,18
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-99-00,14
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-07,13
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-04-01,13
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-06-00,12
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-04-00,10
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-00-00,10
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-01,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-03-00,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-02-00,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-08-00,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-08-01,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-09-99,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-06,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-99,6
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-05-00,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-05-00,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-05-99,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-01-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-02,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-07-00,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-04-00,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-01-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-05-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-03,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-09-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-05,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-00-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,99-00-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-01-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-09-01,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-03-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-02-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-06-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-09-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-06-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-02-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-02,629
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-01,195
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-04,192
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-04,155
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-02,116
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-01,116
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-00,115
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-05-01,106
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-05-00,91
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-06-00,67
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-03-00,52
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-01,51
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-08-00,51
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-02,47
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-09-01,44
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-05-00,43
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-01-00,42
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-04-02,40
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-05,37
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-02,32
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-02,32
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-03,26
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-02,26
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-03-00,26
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-08-00,18
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-07-01,15
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-05-00,15
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-00,14
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-06-00,13
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-00,12
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-02-00,11
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-03-00,10
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-06,9
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-00-00,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-01,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-04,6
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-05,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-03,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-03,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-05-00,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-07-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-04-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-00-00,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-01,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-03-00,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-08-00,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-07-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-02-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-04-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-03,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-07-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-00-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-06,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-01,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-04-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,05,107
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,03,96
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,01,82
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,04,60
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,02,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,03,1229
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,01,680
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,00,634
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,04,67
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,02,42
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,05,13
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,99,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,01,1780
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,03,1257
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,05,406
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,04,231
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,02,49
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-04,184
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-05,119
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-03,98
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-06,84
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-01,75
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-01,68
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-03,66
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-00,53
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-06,50
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-00,46
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-05,42
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-00,33
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-03,32
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-01,30
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-04,28
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-04,25
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-09,23
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-03,16
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-02,16
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-00,16
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-08,14
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-05,12
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-02,11
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP2,EXP2_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-04,10
